run_id,setting_id,axis,budget_factor,scenario_count,screen_k,survivability_action_scale,method,method_role,seed_index,optimizer_seed,bounds_sha256,feasible_front_size,clipped_low_component_count,clipped_high_component_count,clipped_component_count,clipped_point_count,hv_clipped_ref_1p1,hv_unclipped_ref_1p1,hv_clipped_ref_1p2,runtime_s,run_status
p4_s3_boundary_20260813,budget_tight_0p82,budget_tightness,0.82,16,4,1.0,Control-FixedWorstK,mechanism_control,26,519167,6f547dce625a1f14afa7b291456da94125c94b5b6e52d1d1a0d084e8fc5a5d47,39,4,0,4,4,0.2545819461,0.2763163834,0.5616573141,0.073696,complete
p4_s3_boundary_20260813,budget_tight_0p82,budget_tightness,0.82,16,4,1.0,Control-FixedWorstK,mechanism_control,27,527086,6f547dce625a1f14afa7b291456da94125c94b5b6e52d1d1a0d084e8fc5a5d47,39,4,0,4,4,0.2601385059,0.2815439517,0.5675930922,0.072541,complete
p4_s3_boundary_20260813,budget_tight_0p82,budget_tightness,0.82,16,4,1.0,Control-FixedWorstK,mechanism_control,28,535005,6f547dce625a1f14afa7b291456da94125c94b5b6e52d1d1a0d084e8fc5a5d47,39,3,0,3,3,0.2595416134,0.2812748194,0.5687549162,0.079521,complete
p4_s3_boundary_20260813,budget_tight_0p82,budget_tightness,0.82,16,4,1.0,Control-FixedWorstK,mechanism_control,29,542924,6f547dce625a1f14afa7b291456da94125c94b5b6e52d1d1a0d084e8fc5a5d47,39,4,0,4,4,0.2686697522,0.2904043255,0.5814549940,0.076583,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,0,312600,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3007609961,0.3007609961,0.6173031294,0.110901,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,1,320519,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3093979405,0.3256363192,0.6353212133,0.077871,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,2,328438,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3095495935,0.3095495935,0.6326402629,0.078377,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,3,336357,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2879697426,0.2879697426,0.5954702771,0.078970,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,4,344276,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3006723280,0.3006723280,0.6206236079,0.078639,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,5,352195,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3133469247,0.3251126503,0.6411915413,0.080989,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,6,360114,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3074582631,0.3074582631,0.6307520605,0.078750,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,7,368033,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2856537983,0.2856537983,0.5990528401,0.078259,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,8,375952,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3182997520,0.3311869230,0.6480610074,0.078198,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,9,383871,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.3101046151,0.3101046151,0.6329895949,0.079466,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,10,391790,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2958077640,0.2958077640,0.6135907242,0.080227,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,11,399709,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2967105068,0.2967105068,0.6101499048,0.078246,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,12,407628,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2930708028,0.2930708028,0.6095243571,0.077876,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,13,415547,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.2864954243,0.2883320576,0.6037031229,0.081295,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,14,423466,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3005676119,0.3157027795,0.6232651819,0.081407,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,15,431385,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3049979611,0.3049979611,0.6275002905,0.078791,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,16,439304,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3020437262,0.3082769186,0.6250124948,0.078960,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,17,447223,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2966650144,0.2966650144,0.6026312611,0.079973,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,18,455142,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3119981152,0.3119981152,0.6365581181,0.079457,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,19,463061,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,2,0,2,2,0.2961881140,0.3124267629,0.6169995280,0.078951,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,20,470980,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3105127880,0.3105127880,0.6318749501,0.077385,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,21,478899,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2894161103,0.2894161103,0.5990896667,0.080341,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,22,486818,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.2930863372,0.3059735082,0.6129134402,0.078861,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,23,494737,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3051681832,0.3152680424,0.6285444278,0.078797,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,24,502656,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3111201326,0.3111201326,0.6337374662,0.080932,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,25,510575,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,2,0,2,2,0.3096883728,0.3282086426,0.6352668657,0.079536,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,26,518494,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3009294985,0.3009294985,0.6194166194,0.083608,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,27,526413,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3113567830,0.3275951617,0.6383820480,0.084339,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,28,534332,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,1,0,1,1,0.3088815595,0.3189814187,0.6361558973,0.078611,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,SHIELD-MOEA,proposed,29,542251,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3128036541,0.3290420328,0.6409249446,0.079087,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,0,313051,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.3021177824,0.3083509747,0.6242470634,0.121709,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,1,320970,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.3061295607,0.3162653546,0.6303661878,0.101496,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,2,328889,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2853194750,0.2915526673,0.6012697395,0.100207,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,3,336808,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2961743753,0.2961743753,0.6129516552,0.104469,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,4,344727,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2998751287,0.3122205169,0.6213708138,0.100737,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,5,352646,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2895494904,0.2908221293,0.6085548572,0.101123,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,6,360565,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2937516871,0.3060970753,0.6136345457,0.099197,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,7,368484,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2925415788,0.2925415788,0.6068577517,0.102516,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,8,376403,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2864218172,0.3015569848,0.6039097688,0.108027,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,9,384322,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,2,0,2,2,0.2874069097,0.3008780067,0.6042682953,0.100747,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,10,392241,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2743305184,0.2743305184,0.5818391644,0.093629,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,11,400160,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2948885006,0.2948885006,0.6101990467,0.100845,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,12,408079,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2926029270,0.2966564010,0.6119201618,0.100478,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,13,415998,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2916101748,0.2951039962,0.6113414498,0.095297,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,14,423917,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2989873918,0.3113327801,0.6214840582,0.091638,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,15,431836,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.3016839194,0.3016839194,0.6197220671,0.100078,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,16,439755,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2921182509,0.3055889564,0.6104572817,0.100768,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,17,447674,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.3037660173,0.3161114055,0.6279565009,0.102260,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,18,455593,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2895685812,0.2969184516,0.6060973366,0.105424,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,19,463512,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,2,0,2,2,0.2870458998,0.2993914055,0.6045419884,0.105131,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,20,471431,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2785106329,0.2785106329,0.5793641363,0.103724,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,21,479350,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2773066257,0.2785792646,0.5900896330,0.101833,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,22,487269,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2985903119,0.3009726910,0.6194349709,0.106979,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,23,495188,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2858480331,0.2981934213,0.6014413851,0.100284,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,24,503107,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,3,0,3,3,0.2874954790,0.3037340139,0.6052995161,0.101877,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,25,511026,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.3064316892,0.3199023947,0.6312471496,0.101145,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,26,518945,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2845937522,0.2908269446,0.6010700474,0.101832,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,27,526864,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.2925931359,0.2925931359,0.6112292108,0.100804,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,28,534783,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,2,0,2,2,0.3113301410,0.3264398304,0.6372580204,0.107561,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,NSGA-II+Repair,baseline,29,542702,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.2882115436,0.3044499222,0.6056948569,0.105797,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,0,311846,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3021997463,0.3021997463,0.6095787790,0.067084,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,1,319765,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3068377079,0.3219728756,0.6320569602,0.068144,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,2,327684,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3008102205,0.3109460143,0.6241903974,0.068452,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,3,335603,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,0,0,0,0,0.3092378287,0.3092378287,0.6335728858,0.066135,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,4,343522,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2948068645,0.2948068645,0.6020890703,0.075342,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,5,351441,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3123431894,0.3123431894,0.6372771865,0.067256,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,6,359360,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.2833750486,0.2833750486,0.5896539713,0.066477,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,7,367279,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3016433687,0.3016433687,0.6124211383,0.065917,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,8,375198,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2905521561,0.2905521561,0.5980663415,0.066871,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,9,383117,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3045066526,0.3045066526,0.6236219722,0.066052,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,10,391036,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2918815077,0.2918815077,0.6070806172,0.066140,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,11,398955,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2965520615,0.2965520615,0.6041300653,0.066450,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,12,406874,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3173121094,0.3174736443,0.6466899491,0.067653,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,13,414793,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.2871709814,0.2871709814,0.5978364437,0.065269,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,14,422712,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2963809215,0.2963809215,0.6084381076,0.065668,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,15,430631,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.2939353584,0.2939353584,0.6066036932,0.065967,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,16,438550,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2990984717,0.2990984717,0.6140775852,0.065363,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,17,446469,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3079440065,0.3098335310,0.6331729215,0.070222,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,18,454388,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.2989328721,0.2989328721,0.6203185624,0.066468,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,19,462307,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2867156984,0.2867156984,0.5881575626,0.065944,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,20,470226,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.2981854235,0.2981854235,0.6146459992,0.065595,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,21,478145,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3036347006,0.3036347006,0.6230621298,0.067724,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,22,486064,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3064857087,0.3064857087,0.6319980730,0.068282,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,23,493983,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3022704809,0.3022704809,0.6138151237,0.066161,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,24,501902,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,0,0,0,0,0.3020283730,0.3020283730,0.6152368880,0.066629,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,25,509821,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,0,0,0,0,0.2955903613,0.2955903613,0.6046408172,0.065366,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,26,517740,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3042083299,0.3065907090,0.6280700348,0.067479,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,27,525659,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3190805245,0.3330908429,0.6486529337,0.064712,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,28,533578,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,40,1,0,1,1,0.3127814702,0.3157762630,0.6404054472,0.068256,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-GAOnly,mechanism_control,29,541497,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,1,0,1,1,0.3133280043,0.3234637982,0.6407651816,0.068016,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-DEOnly,mechanism_control,0,313369,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,39,1,0,1,1,0.3160978220,0.3323595408,0.6450103454,0.093750,complete
p4_s3_boundary_20260813,budget_loose_1p20,budget_tightness,1.2,16,4,1.0,Control-DEOnly,mechanism_control,1,321288,e113c0e157d16f1b586fa50f16d9367a4d1fec817cda35ff99026bca998195f7,38,1,0,1,1,0.3032728310,0.3183823589,0.6274523203,0.093814,complete
