paper,experiment_id,comparison,opponent,opponent_role,inference_status,n_proposed,n_opponent_effective,mean_proposed,mean_opponent,mean_difference,relative_difference_pct,rank_biserial,mean_diff_ci_low,mean_diff_ci_high,p_raw,p_holm_stochastic_family,significant_005_holm
p5,budget_ranking_stability,TRACE-MOEA vs Ablation-SmallProjectPool,Ablation-SmallProjectPool,ablation,inferential_stochastic,30,30,0.17139149299999998,0.059583744666666674,0.1118077483333333,187.64807240435601,1.0,0.11063723366666663,0.1129161873583333,3.019859359162157e-11,3.5652036147509503e-10,True
p5,budget_ranking_stability,TRACE-MOEA vs Greedy BCR,Greedy BCR,baseline,descriptive_deterministic_n1,30,1,0.17139149299999998,0.038027180000000015,0.13336431299999996,350.70787000245593,,,,,,False
p5,budget_ranking_stability,TRACE-MOEA vs MOEA/D,MOEA/D,baseline,inferential_stochastic,30,30,0.17139149299999998,0.024598574666666664,0.1467929183333333,596.7537563558561,1.0,0.14447356165833336,0.14886335875833331,2.971003012292459e-11,3.5652036147509503e-10,True
p5,budget_ranking_stability,TRACE-MOEA vs NSGA-II,NSGA-II,baseline,inferential_stochastic,30,30,0.17139149299999998,0.16955028566666672,0.0018412073333332613,1.0859358485264092,0.35777777777777775,0.00025935715833334886,0.0035287580916666937,0.017649028129173842,0.05294708438752153,False
p5,budget_ranking_stability,TRACE-MOEA vs R-NSGA-II,R-NSGA-II,baseline,inferential_stochastic,30,30,0.17139149299999998,0.11521962433333334,0.05617186866666664,48.7519977535771,1.0,0.05295810851666665,0.05908298348333333,3.019859359162157e-11,3.5652036147509503e-10,True
p5,budget_ranking_stability,TRACE-MOEA vs Random Feasible,Random Feasible,baseline,inferential_stochastic,30,30,0.17139149299999998,0.06642231366666668,0.1049691793333333,158.03300658888512,1.0,0.09788318637499999,0.11183743406666666,3.019859359162157e-11,3.5652036147509503e-10,True
p5,budget_ranking_stability,TRACE-MOEA vs Weighted Sum,Weighted Sum,baseline,descriptive_deterministic_n1,30,1,0.17139149299999998,0.033494559999999986,0.137896933,411.6994909024034,,,,,,False
p5,distribution_project_review,TRACE-MOEA vs AHP-TOPSIS,AHP-TOPSIS,baseline,descriptive_deterministic_n1,30,1,0.16490530799999997,0.13381786000000004,0.031087447999999934,23.231165107557338,,,,,,False
p5,distribution_project_review,TRACE-MOEA vs Ablation-NSGA2Only,Ablation-NSGA2Only,ablation,inferential_stochastic,30,30,0.16490530799999997,0.16449659633333338,0.0004087116666665891,0.24846208114748247,0.004444444444444473,-0.0006599314416666461,0.0015278815500000312,0.9823070530800847,1.0,False
p5,distribution_project_review,TRACE-MOEA vs Ablation-NoFeasibilityRepair,Ablation-NoFeasibilityRepair,ablation,inferential_stochastic,30,30,0.16490530799999997,0.16464135433333335,0.000263953666666622,0.16032039321798308,0.0022222222222221255,-0.0008379003916666496,0.0013756040999999828,0.9941019213254952,1.0,False
p5,distribution_project_review,TRACE-MOEA vs Ablation-NoPreferenceRanking,Ablation-NoPreferenceRanking,ablation,inferential_stochastic,30,30,0.16490530799999997,0.16565997533333332,-0.0007546673333333476,-0.4555520015108283,-0.21777777777777774,-0.0015096519083332872,-0.00010357124999990868,0.14944870623046316,0.7472435311523158,False
p5,distribution_project_review,TRACE-MOEA vs Ablation-NoReliabilityFeatures,Ablation-NoReliabilityFeatures,ablation,inferential_stochastic,30,30,0.16490530799999997,0.08519006266666668,0.0797152453333333,93.57340849160383,1.0,0.0764670158416667,0.0828018842833333,3.019859359162157e-11,3.004749140670014e-10,True
p5,distribution_project_review,TRACE-MOEA vs Ablation-NoRenewableFeatures,Ablation-NoRenewableFeatures,ablation,inferential_stochastic,30,30,0.16490530799999997,0.16383959366666667,0.0010657143333333008,0.6504620217146595,0.6022222222222222,0.00024592403333338554,0.0017535591833333468,6.356042543170036e-05,0.00038136255259020216,True
p5,distribution_project_review,TRACE-MOEA vs Ablation-NoScheduleRisk,Ablation-NoScheduleRisk,ablation,inferential_stochastic,30,30,0.16490530799999997,0.16388513166666666,0.001020176333333317,0.6224947455320651,0.15333333333333332,-0.0005609378499999943,0.0030158883916667103,0.31118764341027494,1.0,False
p5,distribution_project_review,TRACE-MOEA vs Ablation-SingleObjective,Ablation-SingleObjective,ablation,inferential_stochastic,30,30,0.16490530799999997,0.137777384,0.02712792399999997,19.68967853243604,1.0,0.026058936533333354,0.02833982748333332,1.9418494859344783e-11,2.1360344345279261e-10,True
p5,distribution_project_review,TRACE-MOEA vs Ablation-SmallProjectPool,Ablation-SmallProjectPool,ablation,inferential_stochastic,30,30,0.16490530799999997,0.09887722066666665,0.06602808733333332,66.7778552917928,1.0,0.06495299217500008,0.06706976856666667,3.019859359162157e-11,3.004749140670014e-10,True
p5,distribution_project_review,TRACE-MOEA vs Greedy BCR,Greedy BCR,baseline,descriptive_deterministic_n1,30,1,0.16490530799999997,0.13309973000000003,0.031805577999999946,23.896049976960843,,,,,,False
