paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p6,budget_constrained_selection,Ablation-NoFeasibilityRecovery,ablation,4,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.73080000,0.84600000,1.00000000,1.00000000,4,5,0.00075770,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,1,1.71850070,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00014250,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,2,1.71850070,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00015160,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,3,1.71850070,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00013680,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,4,1.71850070,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00013480,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,1,1.72787861,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013240,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,2,1.72787861,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013420,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,3,1.72787861,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013190,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,4,1.72787861,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013150,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,1,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00052540,public_rts_simbench_nerc_project_review_v1
