paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p6,budget_constrained_selection,Greedy BCR,baseline,4,1.51748024,1.00000000,1.00000000,0.00000000,0.82061497,1.71500000,155.65683158,46.56000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00014680,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,AHP-TOPSIS,baseline,1,1.59429844,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012800,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,AHP-TOPSIS,baseline,2,1.59429844,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012690,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,AHP-TOPSIS,baseline,3,1.59429844,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012670,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,AHP-TOPSIS,baseline,4,1.59429844,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012540,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Random Feasible,baseline,1,1.30926328,1.00000000,1.00000000,0.00000000,0.65537484,2.07365321,37.72821053,15.50000000,0.73500000,0.85500000,0.16500000,0.18750000,0.69400000,0.63810000,0.56000000,1.00000000,4,0,0.00003980,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Random Feasible,baseline,2,0.97133897,1.00000000,1.00000000,0.00000000,0.54999688,2.51075807,23.57415265,7.01272000,0.75000000,0.87000000,0.16000000,0.18000000,0.69400000,0.64140000,0.56000000,1.00000000,4,0,0.00009770,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Random Feasible,baseline,3,1.34542640,1.00000000,1.00000000,0.00000000,0.31370096,3.83853414,12.18392964,8.75699000,0.74500000,0.87500000,0.22500000,0.19279706,0.69400000,0.64250000,0.56000000,1.00000000,4,0,0.00004510,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Random Feasible,baseline,4,1.19541793,1.00000000,1.00000000,0.00000000,0.35314837,3.87382851,3.51459280,19.38099000,0.73500000,0.88000000,0.23500000,0.20779706,0.69400000,0.64360000,0.56000000,1.00000000,4,0,0.00003840,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,1,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.83720000,1.00000000,1.00000000,4,5,0.00027400,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,2,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.83720000,1.00000000,1.00000000,4,5,0.00025750,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,3,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.83720000,1.00000000,1.00000000,4,5,0.00028490,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoForwardSearch,ablation,4,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.83720000,1.00000000,1.00000000,4,5,0.00026590,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoBackwardSearch,ablation,1,1.60105712,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84400000,0.83720000,0.71040000,1.00000000,9,0,0.00057670,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoBackwardSearch,ablation,2,1.60105712,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84400000,0.83720000,0.71040000,1.00000000,9,0,0.00059400,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoBackwardSearch,ablation,3,1.60105712,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84400000,0.83720000,0.71040000,1.00000000,9,0,0.00049000,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoBackwardSearch,ablation,4,1.60105712,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84400000,0.83720000,0.71040000,1.00000000,9,0,0.00048890,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-RandomMutationOnly,ablation,1,1.55755611,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78740000,0.79320000,0.67840000,1.00000000,9,0,0.00013740,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-RandomMutationOnly,ablation,2,1.55755611,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78740000,0.79320000,0.67840000,1.00000000,9,0,0.00016780,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-RandomMutationOnly,ablation,3,1.55755611,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78740000,0.79320000,0.67840000,1.00000000,9,0,0.00013900,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-RandomMutationOnly,ablation,4,1.55755611,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78740000,0.79320000,0.67840000,1.00000000,9,0,0.00013000,public_rts_simbench_nerc_project_review_v1
