cap,horizon_hours,selection_objective,condition_id,method_role,architecture,retrieval_space,k_neighbors,rank_eligible,run_namespace,n_expected_rows,n_completed_rows,aggregation_status,primary_cap,primary_k,scope,mean_curtailment_mae,sample_sd_curtailment_mae,mean_curtailment_rmse,sample_sd_curtailment_rmse,mean_event_f1,sample_sd_event_f1,mean_event_precision,sample_sd_event_precision,mean_event_recall,sample_sd_event_recall,mean_onset_f1,sample_sd_onset_f1,mean_onset_precision,sample_sd_onset_precision,mean_onset_recall,sample_sd_onset_recall,mean_onset_mae,sample_sd_onset_mae,mean_stress_subset_mae,sample_sd_stress_subset_mae
0.60,24,mae,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0413993652274,0,0.0766831210413,1.46284727857e-17,0.108303249097,0,0.714285714286,1.17027782286e-16,0.05859375,0,0.250368188513,5.85138911429e-17,0.155251141553,0,0.6463878327,1.17027782286e-16,0.117183728079,1.46284727857e-17,0.0974408505729,0
0.60,24,mae,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0426171099484,0,0.086181537193,1.46284727857e-17,0.168284789644,0,0.490566037736,5.85138911429e-17,0.1015625,0,0.230483271375,2.92569455715e-17,0.152521525215,0,0.471482889734,5.85138911429e-17,0.124577051306,1.46284727857e-17,0.106167371696,1.46284727857e-17
0.60,24,mae,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0411388907665,0,0.0799228575914,1.46284727857e-17,0.137457044674,0,0.571428571429,0,0.078125,0,0.266249021143,0,0.167652859961,2.92569455715e-17,0.6463878327,1.17027782286e-16,0.116514127743,0,0.0989940235522,0
0.60,24,mae,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0461156404972,0.00236407910181,0.0835258661639,0.00241522774473,0.0118311756486,0.0166173797327,0.140606725146,0.161329418465,0.00625,0.00886947206559,0.245120220732,0.0134049288721,0.151253441497,0.00610225359531,0.657414448669,0.105591969521,0.123549851706,0.00572977276912,0.107131976869,0.00436521888385
0.60,24,not_applicable,DirectPolicyTransform-Privileged,privileged_audit,,,,False,p1_ieee_access_upgrade_v2,1,1,complete,False,True,descriptive_sensitivity,0,0,0,0,1,0,1,0,1,0,0.682230869001,0,0.517716535433,0,1,0,0,0,0,0
0.60,24,not_applicable,Persistence,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,False,True,descriptive_sensitivity,0.043017982499,0,0.0954442941663,0,0.38747553816,0,0.388235294118,0,0.38671875,0,0,0,0,0,0,0,0.15814225532,0,0.105245003731,0
0.60,24,not_applicable,Seasonal-24h,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,False,True,descriptive_sensitivity,0.043017982499,0,0.0954442941663,0,0.38747553816,0,0.388235294118,0,0.38671875,0,0,0,0,0,0,0,0.15814225532,0,0.105245003731,0
0.60,24,onset_f1,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,False,True,descriptive_sensitivity,0.0505687510831,0,0.08475750878,0,0,0,0,0,0,0,0.236811254396,0,0.139986139986,0,0.768060836502,0,0.112576129376,0,0.107841244906,0
0.60,24,onset_f1,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0592227782088,0.0224538433611,0.0999958902771,0.0111962430709,0.0852559632229,0.0684822476111,0.311748542557,0.248011782732,0.0671875,0.0642073650019,0.163323562036,0.035863371182,0.115809376009,0.013140769312,0.453612167301,0.291651752847,0.129071879646,0.0207236869973,0.11782125521,0.00590223461711
0.60,24,onset_f1,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0450134514469,0.00103382961841,0.0787856557424,0.000599816199841,0,0,0,0,0,0,0.251738363216,0.00789639471939,0.152093447637,0.00370551903894,0.733079847909,0.0628572300601,0.124380681358,0.00203434789496,0.103814699202,0.00146321090738
0.60,24,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0435941902228,0.000138171836752,0.0815747492073,0.000243509605777,0.0147500320734,0.00601213360019,0.133626373626,0.0550997356369,0.0078125,0.00318943976925,0.226111701054,0.0036107078341,0.142632537475,0.0022993749429,0.545247148289,0.00968566447384,0.131460011704,0.00079576142703,0.105970678686,0.000548022776374
0.60,24,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0435054004947,0.000240322945847,0.08043947693,0.000215189930134,0.00814302578491,0.0135016310685,0.0915789473684,0.11321666962,0.004296875,0.00723799068213,0.236437020446,0.00597796843074,0.148201699779,0.00371861021788,0.584410646388,0.0167233154677,0.129637173131,0.00102526202414,0.104975360156,0.000456378822029
0.60,24,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0448224628053,0.0004720396688,0.0880974605793,0.000535800539877,0.0836499868764,0.0157956184374,0.223041183717,0.0500614601948,0.0515625,0.00953281521756,0.195181339039,0.00582367544526,0.130714852426,0.00391504434546,0.385171102662,0.0124246650781,0.136330519137,0.000984464843576,0.11096009891,0.000784659983623
0.60,24,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0442126899576,0.0006037741425,0.079775126742,0.00036622831423,0.000760456273764,0.00240477388606,0.0142857142857,0.0451753951452,0.000390625,0.001235264711,0.240241385381,0.0074444691893,0.149462337241,0.00438277738812,0.61216730038,0.0264646552823,0.128303440737,0.00107495083267,0.104910220185,0.000902173529394
0.60,24,onset_f1,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0450134514469,0.00103382961841,0.0787856557424,0.000599816199841,0,0,0,0,0,0,0.251738363216,0.00789639471939,0.152093447637,0.00370551903894,0.733079847909,0.0628572300601,0.124380681358,0.00203434789496,0.103814699202,0.00146321090738
0.60,24,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0438405970568,0.000327845704907,0.0835751066945,0.000514546656141,0.0674072641709,0.0136205678697,0.248768501363,0.0309127561991,0.0390625,0.00843846445105,0.212508521974,0.00529764166035,0.137268226472,0.00346367626805,0.470342205323,0.0125532882275,0.133101243911,0.000664723407619,0.107265241348,0.000572306996963
0.60,24,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0450134514469,0.00103382961841,0.0787856557424,0.000599816199841,0,0,0,0,0,0,0.251738363216,0.00789639471939,0.152093447637,0.00370551903894,0.733079847909,0.0628572300601,0.124380681358,0.00203434789496,0.103814699202,0.00146321090738
0.60,24,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0435971426041,0.000186911694499,0.0815124400908,0.00025782275481,0.0155702392442,0.00731470768335,0.156216308202,0.06948690854,0.008203125,0.00388448799223,0.22545910635,0.00664804824494,0.142063847071,0.00404589191878,0.546007604563,0.0191545099997,0.131326985552,0.000965317853186,0.105904688498,0.000470588192228
0.60,24,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0435742002913,0.000205550297114,0.0805109910784,0.000222062485102,0.00597121240726,0.00765602197335,0.0743055555556,0.0888147115265,0.003125,0.0040343576523,0.236285832143,0.00819174578074,0.148083945918,0.00490101861494,0.584410646388,0.0247748774915,0.12968418434,0.000969528949971,0.105146566776,0.000438331405028
0.60,24,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0449745223875,0.000395589972561,0.0884179312082,0.000451376210628,0.0815062036546,0.0157124861829,0.213690148982,0.0408903441834,0.050390625,0.00982188654461,0.198790211924,0.0109789775759,0.133075269919,0.00738063782595,0.392775665399,0.0219561401603,0.136482138921,0.00143453172382,0.111161672482,0.000808728436426
0.60,24,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0439140204228,0.000319649534126,0.0836239438197,0.000386690906581,0.070293158253,0.0149920091037,0.264010776504,0.0410770528885,0.040625,0.00924387466109,0.212990676503,0.00743102610617,0.137544258954,0.00470272742532,0.471863117871,0.0190071816174,0.133039769024,0.000700976548687,0.107235270517,0.000439196220956
0.60,24,onset_f1,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0445231850039,0.000592528164915,0.0786898820776,0.000709198737841,0,0,0,0,0,0,0.256320125972,0.00765909183231,0.155408949508,0.00408007555145,0.731939163498,0.0425013501576,0.125430517134,0.00189990443941,0.104079266246,0.00165350086436
0.60,24,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0405875554687,7.31423639287e-18,0.0773609704248,1.46284727857e-17,0.132867132867,2.92569455715e-17,0.633333333333,0,0.07421875,0,0.264860797592,0,0.165103189493,0,0.669201520913,0,0.116537419511,1.46284727857e-17,0.096687167452,0
0.60,24,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0413993652274,0,0.0766831210413,1.46284727857e-17,0.108303249097,0,0.714285714286,1.17027782286e-16,0.05859375,0,0.250368188513,5.85138911429e-17,0.155251141553,0,0.6463878327,1.17027782286e-16,0.117183728079,1.46284727857e-17,0.0974408505729,0
0.60,24,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0426171099484,0,0.086181537193,1.46284727857e-17,0.168284789644,0,0.490566037736,5.85138911429e-17,0.1015625,0,0.230483271375,2.92569455715e-17,0.152521525215,0,0.471482889734,5.85138911429e-17,0.124577051306,1.46284727857e-17,0.106167371696,1.46284727857e-17
0.60,24,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.0411388907665,0,0.0799228575914,1.46284727857e-17,0.137457044674,0,0.571428571429,0,0.078125,0,0.266249021143,0,0.167652859961,2.92569455715e-17,0.6463878327,1.17027782286e-16,0.116514127743,0,0.0989940235522,0
0.60,24,onset_f1,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.045595540799,0.00187868896303,0.0807189403963,0.00130766658646,0.00296296296296,0.00936971158567,0.0285714285714,0.0903507902904,0.0015625,0.00494105884401,0.243051556165,0.00911110142805,0.147756345686,0.00568301481998,0.689353612167,0.0649004371444,0.123400313952,0.0039830248233,0.103999309909,0.00316653731731
0.70,1,mae,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0176835201894,0,0.0354673120622,0,0.376963350785,0,0.923076923077,0,0.236842105263,0,0.124575311438,0,0.0665859564165,0,0.964912280702,0,0.0379286643344,0,0.0502029686077,0
0.70,1,mae,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0256718548439,0.00208764086861,0.0502667997981,0.00271129219193,0.0160377013599,0.0381369279586,0.166666666667,0.325462633686,0.00986842105263,0.0246649602614,0.0699772478793,0.0148204775432,0.0370581440271,0.00786996221422,0.628070175439,0.131494449802,0.0502211195789,0.00588518096447,0.058498239209,0.00125995070162
0.70,1,mae,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0127346022972,0.00152027603906,0.0283362609238,0.00268542755231,0.66979919597,0.0858211746534,0.866265093933,0.0440689206695,0.558552631579,0.10909729563,0.159197111006,0.0155374085513,0.0877019356473,0.00881257275417,0.868421052632,0.09218644895,0.0424507845618,0.00224960008432,0.0380999224338,0.00420254019307
0.70,1,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00812946634544,0.000127783778066,0.0262063334164,0.000417624601876,0.669556631059,0.0108019428021,0.818720334065,0.0197184337238,0.566447368421,0.00787644078776,0.161113304109,0.00961327872131,0.0937673568612,0.00568263451021,0.571929824561,0.0322433888936,0.049218417627,0.000644043668895,0.0288490587702,0.000441183434036
0.70,1,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00856876410378,0.000182878760717,0.0275158678899,0.000487241296383,0.673212086805,0.00774156877461,0.838454014616,0.0135633112952,0.5625,0.00943237419649,0.16251584198,0.00628331650656,0.0939488648024,0.00374297281195,0.601754385965,0.0219590448601,0.0486745621886,0.000358291122652,0.030337724684,0.000663079888481
0.70,1,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00772118935171,0.000151919544582,0.0263595398303,0.000390160988401,0.653467997832,0.0106724873804,0.794161878688,0.0143695041743,0.555263157895,0.0124826749744,0.153420622368,0.0113822896422,0.0899064725577,0.0065037468977,0.522807017544,0.0451468048318,0.0502924782227,0.00148665834117,0.0273309591578,0.000523150714193
0.70,1,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0100441305083,0.000749017296376,0.0257928748141,0.00111243240069,0.683301438602,0.00859097546463,0.82962759347,0.0235790856301,0.581578947369,0.0191682222661,0.16667210438,0.00647398915166,0.0941727608646,0.00389211242618,0.728070175438,0.0531166728789,0.043966517483,0.00175904138355,0.0320987108578,0.0020967250274
0.70,1,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0127346022972,0.00152027603906,0.0283362609238,0.00268542755231,0.66979919597,0.0858211746534,0.866265093933,0.0440689206695,0.558552631579,0.10909729563,0.159197111006,0.0155374085513,0.0877019356473,0.00881257275417,0.868421052632,0.09218644895,0.0424507845618,0.00224960008432,0.0380999224338,0.00420254019307
0.70,1,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.00777391317709,0.000165149682372,0.0256044223376,0.000378532168737,0.674369779333,0.00733205291911,0.8076247357,0.0167625280306,0.578947368421,0.004385964912,0.154164970342,0.0113119963623,0.0901603522945,0.00663395642088,0.531578947368,0.0397058367176,0.0490079178392,0.00139148294185,0.0275780902691,0.000607090188486
0.70,1,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.00777391317709,0.000165149682372,0.0256044223376,0.000378532168737,0.674369779333,0.00733205291911,0.8076247357,0.0167625280306,0.578947368421,0.004385964912,0.154164970342,0.0113119963623,0.0901603522945,0.00663395642088,0.531578947368,0.0397058367176,0.0490079178392,0.00139148294185,0.0275780902691,0.000607090188486
0.70,1,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00842198896942,0.000210141640735,0.0268821319687,0.000631680319359,0.672880400801,0.00830111436468,0.825866240983,0.00896500675183,0.567763157895,0.00932984534485,0.161775545539,0.0126005750191,0.0938934627888,0.00743918761552,0.584210526316,0.0422107191405,0.0500432571791,0.000757907796677,0.0298545862928,0.000731105836471
0.70,1,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00888129916271,0.000236507132773,0.0282735498734,0.00058597751779,0.67425501141,0.00808146836996,0.838700607533,0.0124127236759,0.563815789474,0.00932984534474,0.16228933852,0.00911926926036,0.0935865986132,0.00528248968451,0.610526315789,0.034892243018,0.0487503340552,0.000577791848923,0.0314186298661,0.000824202654632
0.70,1,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00795184149161,0.00015781928955,0.0267756232775,0.000400885525824,0.660786885323,0.0112585608952,0.785639190652,0.0170916477439,0.570394736842,0.0138869650867,0.140023577416,0.00776609115158,0.0819511508346,0.00444420839025,0.480701754386,0.0311647078234,0.0531126359866,0.00110688452482,0.0281431836811,0.000555324913363
0.70,1,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.00804202938142,0.000182175320071,0.026153693996,0.000546005287115,0.673781917248,0.00920592793397,0.806109112485,0.0140516587216,0.578947368421,0.0120114595943,0.150709499367,0.0126091000388,0.0879493622179,0.00740811467373,0.526315789474,0.0429735042594,0.0502528502667,0.000891230102111,0.0284975642935,0.000636709046885
0.70,1,mae,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0103859298152,0.00102570561872,0.0240992586676,0.00106013362858,0.73391253403,0.0262748524236,0.845792295473,0.0261533712844,0.65,0.0441655995618,0.173048223802,0.0109234886013,0.0970511247798,0.00582290802506,0.80350877193,0.0923902580497,0.0432230314369,0.0022771200909,0.0311077571142,0.00218394439069
0.70,1,mae,raw_k16_retrieval,attribution_control,none,raw,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0133774851386,1.82855909822e-18,0.0371004979617,0,0.525862068966,0,0.7625,0,0.401315789474,0,0.147826086957,0,0.0843672456576,0,0.59649122807,1.17027782286e-16,0.0498907020383,0,0.0430943149537,7.31423639287e-18
0.70,1,mae,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0138521735527,1.82855909822e-18,0.0379838731311,7.31423639287e-18,0.506787330317,1.17027782286e-16,0.811594202899,0,0.368421052632,5.85138911429e-17,0.143149284254,2.92569455715e-17,0.0810185185185,1.46284727857e-17,0.614035087719,1.17027782286e-16,0.0473551072992,0,0.0438088438819,0
0.70,1,mae,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0122470620067,1.82855909822e-18,0.0370733005772,0,0.520325203252,0,0.68085106383,1.17027782286e-16,0.421052631579,0,0.151515151515,0,0.0884955752212,0,0.526315789474,0,0.0496224934351,0,0.0409092565959,0
0.70,1,mae,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0127596615998,1.82855909822e-18,0.0365716069525,0,0.544,1.17027782286e-16,0.69387755102,0,0.447368421053,1.17027782286e-16,0.13698630137,2.92569455715e-17,0.0787401574803,1.46284727857e-17,0.526315789474,0,0.0493129338678,0,0.0416546872135,7.31423639287e-18
0.70,1,mae,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0101508971171,0.00193958482966,0.0240277203913,0.00249393879603,0.725045673649,0.0363832273015,0.826802148302,0.0406539358925,0.648684210526,0.0584502850841,0.172937105032,0.0164861008952,0.0981280648471,0.0106191280693,0.745614035088,0.0914414957376,0.0459647222285,0.00224680711296,0.0289127537159,0.00469671180908
0.70,1,not_applicable,DirectPolicyTransform-Privileged,privileged_audit,,,,False,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0,0,0,0,1,0,1,0,1,0,0.333333333333,0,0.2,0,1,0,0,0,0,0
0.70,1,not_applicable,Persistence,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.00690794195226,0,0.0239618849157,0,0.769736842105,0,0.769736842105,0,0.769736842105,0,0,0,0,0,0,0,0.0675322458255,0,0.0245880406808,0
0.70,1,not_applicable,Seasonal-24h,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0203666184332,0,0.0593524295402,0,0.342105263158,0,0.342105263158,0,0.342105263158,0,0.10650887574,0,0.0640569395018,0,0.315789473684,0,0.0704356697351,0,0.0551652762639,0
0.70,1,onset_f1,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0203672886692,0,0.0511172399203,0,0.464454976303,0,0.830508474576,0,0.322368421053,0,0.111627906977,0,0.0597758405978,0,0.842105263158,0,0.0448051373343,0,0.0587984631404,0
0.70,1,onset_f1,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.041371603676,0.0267116665045,0.0714701480606,0.0203759632053,0.113667941232,0.067060870861,0.150445374371,0.0671732557768,0.173684210526,0.164611053745,0.0536686640877,0.0204448096655,0.0302251842035,0.0112508007565,0.456140350877,0.270020967968,0.068847624426,0.0146323323666,0.0699458105617,0.0152819766731
0.70,1,onset_f1,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0151732176625,0.000720098947499,0.0331739712602,0.00128746577954,0.583200368353,0.105284272151,0.896066349974,0.0362005484419,0.444078947368,0.115512111317,0.13977661899,0.00525825362918,0.0758097348699,0.00307974727594,0.89649122807,0.0254234679757,0.0430974058798,0.00063800158765,0.0454387202497,0.00150663191536
0.70,1,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00829729472577,0.000175874765672,0.026575878698,0.000550358313223,0.671088753769,0.00765221603206,0.819108176596,0.0142199385686,0.568421052632,0.00554785554427,0.163475466816,0.00857734935253,0.0950404096043,0.00507428661268,0.584210526316,0.0298761164312,0.0498009823672,0.000397077066897,0.0294290292505,0.000608647797098
0.70,1,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00873322009283,0.000202783217607,0.027898828246,0.000522770292653,0.67529549104,0.00708811997643,0.839118353106,0.0133068590945,0.565131578947,0.00953380049094,0.168065302001,0.00963316344323,0.0969347659848,0.00556619340333,0.631578947368,0.0378990684119,0.0484957573749,0.00039611182023,0.0309142964236,0.000716056485037
0.70,1,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00780764653122,0.000158642723269,0.0265035154471,0.000366322700284,0.659971215182,0.0100425219342,0.795969409649,0.0157777969638,0.563815789474,0.0116248756847,0.147502958235,0.00908490509399,0.0863621872926,0.00518765921258,0.505263157895,0.0368003104623,0.0512735624674,0.00159146956132,0.0276562978399,0.000546505795714
0.70,1,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0112625560808,0.000386707541345,0.0279166597233,0.000663981708401,0.674964677319,0.0111031860193,0.852611597481,0.0198808298569,0.559210526316,0.0203368826656,0.164195328859,0.00529177427114,0.091610380361,0.00300012242621,0.791228070176,0.0314378480837,0.0437167562895,0.000587420399751,0.0357547171009,0.000829665483752
0.70,1,onset_f1,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0151732176625,0.000720098947499,0.0331739712602,0.00128746577954,0.583200368353,0.105284272151,0.896066349974,0.0362005484419,0.444078947368,0.115512111317,0.13977661899,0.00525825362918,0.0758097348699,0.00307974727594,0.89649122807,0.0254234679757,0.0430974058798,0.00063800158765,0.0454387202497,0.00150663191536
0.70,1,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.00790408536552,0.000145042977203,0.0259008402027,0.000386597977019,0.674534715883,0.00798718640457,0.806819621676,0.00691169580964,0.579605263158,0.0109429604822,0.15548707005,0.0121587134249,0.0908148614784,0.00712982527544,0.540350877193,0.042814047293,0.0498072237222,0.000914355696381,0.0280318569011,0.000508658485757
0.70,1,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0151732176625,0.000720098947499,0.0331739712602,0.00128746577954,0.583200368353,0.105284272151,0.896066349974,0.0362005484419,0.444078947368,0.115512111317,0.13977661899,0.00525825362918,0.0758097348699,0.00307974727594,0.89649122807,0.0254234679757,0.0430974058798,0.00063800158765,0.0454387202497,0.00150663191536
0.70,1,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00842198896942,0.000210141640735,0.0268821319687,0.000631680319359,0.672880400801,0.00830111436468,0.825866240983,0.00896500675183,0.567763157895,0.00932984534485,0.161775545539,0.0126005750191,0.0938934627888,0.00743918761552,0.584210526316,0.0422107191405,0.0500432571791,0.000757907796677,0.0298545862928,0.000731105836471
0.70,1,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00888129916271,0.000236507132773,0.0282735498734,0.00058597751779,0.67425501141,0.00808146836996,0.838700607533,0.0124127236759,0.563815789474,0.00932984534474,0.16228933852,0.00911926926036,0.0935865986132,0.00528248968451,0.610526315789,0.034892243018,0.0487503340552,0.000577791848923,0.0314186298661,0.000824202654632
0.70,1,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.00795184149161,0.00015781928955,0.0267756232775,0.000400885525824,0.660786885323,0.0112585608952,0.785639190652,0.0170916477439,0.570394736842,0.0138869650867,0.140023577416,0.00776609115158,0.0819511508346,0.00444420839025,0.480701754386,0.0311647078234,0.0531126359866,0.00110688452482,0.0281431836811,0.000555324913363
0.70,1,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.00804202938142,0.000182175320071,0.026153693996,0.000546005287115,0.673781917248,0.00920592793397,0.806109112485,0.0140516587216,0.578947368421,0.0120114595943,0.150709499367,0.0126091000388,0.0879493622179,0.00740811467373,0.526315789474,0.0429735042594,0.0502528502667,0.000891230102111,0.0284975642935,0.000636709046885
