actual_words,budget_utilization,condition,doc_id,estimated_total_seconds,preprocess_seconds_shared,python_peak_memory_mb,redundancy,report_series_id,role_coverage,rouge1_f1,rouge2_f1,rougeL_f1,selected_units,selection_and_scoring_seconds,status,typed_edge_coverage,word_budget
109,0.990909090909091,RP-11,nerc_003_january_2025_arctic_events_a_system_perfor,0.21594080002978444,0.07655270001851022,0.9820938110351562,0.062194970890623064,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.20468557336621454,0.0815822002472188,0.11097410604192354,3,0.13938810001127422,PASS,1.0,110
109,0.990909090909091,G-U,nerc_003_january_2025_arctic_events_a_system_perfor,0.3202026000362821,0.17154730000765994,0.9847412109375,0.0973005973005973,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.23124231242312426,0.11097410604192355,0.1328413284132841,4,0.14865530002862215,PASS,1.0,110
109,0.990909090909091,G-T,nerc_003_january_2025_arctic_events_a_system_perfor,0.22506959998281673,0.07655270001851022,0.9847335815429688,0.0973005973005973,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.23124231242312426,0.11097410604192355,0.1328413284132841,4,0.1485168999643065,PASS,1.0,110
260,1.0,AB-0,nerc_003_january_2025_arctic_events_a_system_perfor,0.3985007000155747,0.07655270001851022,1.5283994674682617,0.19724987926924617,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.4153686396677051,0.1956295525494277,0.21183800623052962,8,0.32194799999706447,PASS,0.5,260
255,0.9807692307692307,AB-1,nerc_003_january_2025_arctic_events_a_system_perfor,0.37602270004572347,0.07655270001851022,1.5048112869262695,0.16064523080343968,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.35453597497393113,0.15464994775339602,0.18561001042752867,5,0.29947000002721325,PASS,1.0,260
255,0.9807692307692307,AB-2,nerc_003_january_2025_arctic_events_a_system_perfor,0.38349350000498816,0.07655270001851022,1.504725456237793,0.16064523080343968,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.35453597497393113,0.15464994775339602,0.18561001042752867,5,0.30694079998647794,PASS,1.0,260
259,0.9961538461538462,AB-3,nerc_003_january_2025_arctic_events_a_system_perfor,0.36086870002327487,0.07655270001851022,1.526963233947754,0.13301951097877424,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3426791277258567,0.13319458896982309,0.17237798546209762,5,0.28431600000476465,PASS,1.0,260
256,0.9846153846153847,AB-4,nerc_003_january_2025_arctic_events_a_system_perfor,0.3593102000304498,0.07655270001851022,1.5158634185791016,0.09094580477848556,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3350676378772112,0.12930135557872785,0.16857440166493237,6,0.28275750001193956,PASS,1.0,260
258,0.9923076923076923,AB-5,nerc_003_january_2025_arctic_events_a_system_perfor,0.37450210005044937,0.07655270001851022,1.568410873413086,0.10498966390953478,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.34511434511434513,0.13958333333333334,0.17255717255717257,6,0.29794940003193915,PASS,1.0,260
259,0.9961538461538462,AB-6,nerc_003_january_2025_arctic_events_a_system_perfor,0.36644469999009743,0.07655270001851022,1.5261621475219727,0.13301951097877424,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3426791277258567,0.13319458896982309,0.17237798546209762,5,0.2898919999715872,PASS,1.0,260
260,1.0,RP-00,nerc_003_january_2025_arctic_events_a_system_perfor,0.396742400014773,0.07655270001851022,1.5370464324951172,0.06581637046926667,nerc_003_january_2025_arctic_events_a_system_perfor,0.6666666666666666,0.3316062176165803,0.11838006230529595,0.14715025906735751,6,0.3201896999962628,PASS,0.8333333333333334,260
259,0.9961538461538462,RP-10,nerc_003_january_2025_arctic_events_a_system_perfor,0.3653893999871798,0.07655270001851022,1.5261621475219727,0.13301951097877424,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3426791277258567,0.13319458896982309,0.17237798546209762,5,0.28883669996866956,PASS,1.0,260
260,1.0,RP-01,nerc_003_january_2025_arctic_events_a_system_perfor,0.39998340007150546,0.07655270001851022,1.5405807495117188,0.07849160384323087,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3274611398963731,0.12045690550363446,0.15544041450777202,7,0.32343070005299523,PASS,1.0,260
258,0.9923076923076923,RP-11,nerc_003_january_2025_arctic_events_a_system_perfor,0.3738441000459716,0.07655270001851022,1.5197582244873047,0.10498966390953478,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.34511434511434513,0.13958333333333334,0.17255717255717257,6,0.29729140002746135,PASS,1.0,260
259,0.9961538461538462,G-U,nerc_003_january_2025_arctic_events_a_system_perfor,0.4588048000005074,0.17154730000765994,1.5261621475219727,0.13301951097877424,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3426791277258567,0.13319458896982309,0.17237798546209762,5,0.28725749999284744,PASS,1.0,260
259,0.9961538461538462,G-T,nerc_003_january_2025_arctic_events_a_system_perfor,0.363772600016091,0.07655270001851022,1.5261621475219727,0.13301951097877424,nerc_003_january_2025_arctic_events_a_system_perfor,1.0,0.3426791277258567,0.13319458896982309,0.17237798546209762,5,0.2872198999975808,PASS,1.0,260
107,0.9727272727272728,AB-0,nerc_007_panhandle_wind_disturbance_report,0.7379344000364654,0.5216121000121348,1.0171499252319336,0.1320754716981132,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.13996316758747698,0.03136531365313653,0.05893186003683242,2,0.21632230002433062,PASS,1.0,110
107,0.9727272727272728,AB-1,nerc_007_panhandle_wind_disturbance_report,0.7179248000029474,0.5216121000121348,0.9664602279663086,0.1320754716981132,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.13996316758747698,0.03136531365313653,0.05893186003683242,2,0.1963126999908127,PASS,1.0,110
105,0.9545454545454546,AB-2,nerc_007_panhandle_wind_disturbance_report,0.7295955999870785,0.5216121000121348,0.9626531600952148,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.2079834999749437,PASS,1.0,110
105,0.9545454545454546,AB-3,nerc_007_panhandle_wind_disturbance_report,0.7282238000188954,0.5216121000121348,0.9623403549194336,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.20661170000676066,PASS,1.0,110
104,0.9454545454545454,AB-4,nerc_007_panhandle_wind_disturbance_report,0.7061409000307322,0.5216121000121348,0.9371814727783203,0.05778949681388706,nerc_007_panhandle_wind_disturbance_report,1.0,0.1367837338262477,0.02592592592592592,0.06654343807763402,3,0.1845288000185974,PASS,1.0,110
104,0.9454545454545454,AB-5,nerc_007_panhandle_wind_disturbance_report,0.7058988000499085,0.5216121000121348,0.9371356964111328,0.05778949681388706,nerc_007_panhandle_wind_disturbance_report,1.0,0.1367837338262477,0.02592592592592592,0.06654343807763402,3,0.1842867000377737,PASS,1.0,110
105,0.9545454545454546,AB-6,nerc_007_panhandle_wind_disturbance_report,0.7281780000193976,0.5216121000121348,0.9623403549194336,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.20656590000726283,PASS,1.0,110
109,0.990909090909091,RP-00,nerc_007_panhandle_wind_disturbance_report,0.7201753000263125,0.5216121000121348,0.9830350875854492,0.03636363636363636,nerc_007_panhandle_wind_disturbance_report,0.3333333333333333,0.14705882352941177,0.03683241252302026,0.0625,2,0.1985632000141777,PASS,1.0,110
105,0.9545454545454546,RP-10,nerc_007_panhandle_wind_disturbance_report,0.729040400008671,0.5216121000121348,0.9622335433959961,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.20742829999653623,PASS,1.0,110
108,0.9818181818181818,RP-01,nerc_007_panhandle_wind_disturbance_report,0.7797612000140361,0.5216121000121348,0.9747390747070312,0.05263157894736842,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.14535418583256668,0.035023041474654376,0.06071757129714812,2,0.2581491000019014,PASS,1.0,110
104,0.9454545454545454,RP-11,nerc_007_panhandle_wind_disturbance_report,0.713023200049065,0.5216121000121348,0.9656620025634766,0.05778949681388706,nerc_007_panhandle_wind_disturbance_report,1.0,0.1367837338262477,0.02592592592592592,0.06654343807763402,3,0.1914111000369303,PASS,1.0,110
105,0.9545454545454546,G-U,nerc_007_panhandle_wind_disturbance_report,0.8112668999820016,0.602894900017418,0.9625616073608398,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.20837199996458367,PASS,1.0,110
105,0.9545454545454546,G-T,nerc_007_panhandle_wind_disturbance_report,0.7120139000471681,0.5216121000121348,0.9622411727905273,0.13246873246873248,nerc_007_panhandle_wind_disturbance_report,1.0,0.15115207373271888,0.022160664819944595,0.07004608294930875,3,0.19040180003503338,PASS,1.0,110
258,0.9923076923076923,AB-0,nerc_007_panhandle_wind_disturbance_report,0.9457520000287332,0.5216121000121348,2.156949996948242,0.19278226816161306,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.25,0.05008077544426494,0.10161290322580646,6,0.4241399000165984,PASS,1.0,260
254,0.9769230769230769,AB-1,nerc_007_panhandle_wind_disturbance_report,0.9247041000053287,0.5216121000121348,2.095850944519043,0.19035237169900893,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.2218623481781376,0.047039740470397405,0.09068825910931173,5,0.4030919999931939,PASS,1.0,260
258,0.9923076923076923,AB-2,nerc_007_panhandle_wind_disturbance_report,0.9280896999989636,0.5216121000121348,2.1356801986694336,0.14857264723055374,nerc_007_panhandle_wind_disturbance_report,1.0,0.2516129032258065,0.05492730210016156,0.09677419354838711,6,0.40647759998682886,PASS,1.0,260
257,0.9884615384615385,AB-3,nerc_007_panhandle_wind_disturbance_report,0.9154305999982171,0.5216121000121348,2.11989688873291,0.1314553167035514,nerc_007_panhandle_wind_disturbance_report,1.0,0.24878836833602583,0.04207119741100324,0.09369951534733441,5,0.3938184999860823,PASS,1.0,260
260,1.0,AB-4,nerc_007_panhandle_wind_disturbance_report,0.9260722000035457,0.5216121000121348,2.126420021057129,0.1122235906775761,nerc_007_panhandle_wind_disturbance_report,1.0,0.25020177562550444,0.04850444624090541,0.10653753026634384,6,0.40446009999141097,PASS,1.0,260
260,1.0,AB-5,nerc_007_panhandle_wind_disturbance_report,0.9410765999928117,0.5216121000121348,2.1668167114257812,0.09038696322528152,nerc_007_panhandle_wind_disturbance_report,1.0,0.2598870056497175,0.05658852061438965,0.1016949152542373,7,0.4194644999806769,PASS,1.0,260
257,0.9884615384615385,AB-6,nerc_007_panhandle_wind_disturbance_report,0.9246797000523657,0.5216121000121348,2.1190271377563477,0.1314553167035514,nerc_007_panhandle_wind_disturbance_report,1.0,0.24878836833602583,0.04207119741100324,0.09369951534733441,5,0.4030676000402309,PASS,1.0,260
257,0.9884615384615385,RP-00,nerc_007_panhandle_wind_disturbance_report,0.9327859000186436,0.5216121000121348,2.111011505126953,0.12885017280899627,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.24090541632983026,0.048582995951417005,0.09700889248181083,5,0.4111738000065088,PASS,1.0,260
257,0.9884615384615385,RP-10,nerc_007_panhandle_wind_disturbance_report,0.9234004000318237,0.5216121000121348,2.1190271377563477,0.1314553167035514,nerc_007_panhandle_wind_disturbance_report,1.0,0.24878836833602583,0.04207119741100324,0.09369951534733441,5,0.4017883000196889,PASS,1.0,260
254,0.9769230769230769,RP-01,nerc_007_panhandle_wind_disturbance_report,0.9369982999633066,0.5216121000121348,2.0810375213623047,0.10654099672041704,nerc_007_panhandle_wind_disturbance_report,0.6666666666666666,0.2546634225466342,0.048740861088545896,0.10056772100567721,6,0.4153861999511719,PASS,1.0,260
260,1.0,RP-11,nerc_007_panhandle_wind_disturbance_report,0.9424080000026152,0.5216121000121348,2.1263351440429688,0.09038696322528152,nerc_007_panhandle_wind_disturbance_report,1.0,0.2598870056497175,0.05658852061438965,0.1016949152542373,7,0.4207958999904804,PASS,1.0,260
260,1.0,G-U,nerc_007_panhandle_wind_disturbance_report,1.0216757000307553,0.602894900017418,2.141733169555664,0.11630668021975836,nerc_007_panhandle_wind_disturbance_report,1.0,0.249798549556809,0.04035512510088781,0.09347300564061241,6,0.4187808000133373,PASS,1.0,260
257,0.9884615384615385,G-T,nerc_007_panhandle_wind_disturbance_report,0.9245250999811105,0.5216121000121348,2.1190271377563477,0.1314553167035514,nerc_007_panhandle_wind_disturbance_report,1.0,0.24878836833602583,0.04207119741100324,0.09369951534733441,5,0.4029129999689758,PASS,1.0,260
107,0.9727272727272728,AB-0,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1286044000298716,0.7434749000240117,1.7586803436279297,0.09427724578203374,series_solar_pv,0.6666666666666666,0.08501362397820164,0.027277686852154936,0.04141689373297003,3,0.3851295000058599,PASS,1.0,110
110,1.0,AB-1,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1548786000348628,0.7434749000240117,1.7641639709472656,0.17789712376178543,series_solar_pv,0.3333333333333333,0.07604562737642587,0.013050570962479609,0.04019554589896795,4,0.411403700010851,PASS,1.0,110
110,1.0,AB-2,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1222175000002608,0.7434749000240117,1.7277088165283203,0.055002009741334464,series_solar_pv,1.0,0.08705114254624591,0.027233115468409588,0.04461371055495104,4,0.37874259997624904,PASS,1.0,110
109,0.990909090909091,AB-3,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1050962000153959,0.7434749000240117,1.726644515991211,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.36162129999138415,PASS,1.0,110
109,0.990909090909091,AB-4,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1074477000511251,0.7434749000240117,1.7265377044677734,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.3639728000271134,PASS,1.0,110
109,0.990909090909091,AB-5,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1109490999951959,0.7434749000240117,1.726430892944336,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.36747419997118413,PASS,1.0,110
109,0.990909090909091,AB-6,nerc_008_nerc_2021_california_solar_pv_disturbances,1.113120100053493,0.7434749000240117,1.726430892944336,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.3696452000294812,PASS,1.0,110
109,0.990909090909091,RP-00,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1542616000515409,0.7434749000240117,1.759176254272461,0.08312374134229084,series_solar_pv,0.6666666666666666,0.08274360370168753,0.019618528610354225,0.04246053347849755,4,0.41078670002752915,PASS,1.0,110
109,0.990909090909091,RP-10,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1072653000010177,0.7434749000240117,1.7266979217529297,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.363790399977006,PASS,1.0,110
106,0.9636363636363636,RP-01,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1517032000119798,0.7434749000240117,1.8053569793701172,0.10193436390244902,series_solar_pv,0.6666666666666666,0.07411444141689373,0.01309328968903437,0.037057220708446865,4,0.40822829998796806,PASS,1.0,110
109,0.990909090909091,RP-11,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1078462000587024,0.7434749000240117,1.726430892944336,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.36437130003469065,PASS,1.0,110
110,1.0,G-U,nerc_008_nerc_2021_california_solar_pv_disturbances,1.2874767999746837,0.9138847999856807,1.7265949249267578,0.055002009741334464,series_solar_pv,1.0,0.08705114254624591,0.027233115468409588,0.04461371055495104,4,0.37359199998900294,PASS,1.0,110
109,0.990909090909091,G-T,nerc_008_nerc_2021_california_solar_pv_disturbances,1.1096333999885246,0.7434749000240117,1.726430892944336,0.06289308176100629,series_solar_pv,1.0,0.08487486398258977,0.027233115468409588,0.04570184983677911,3,0.3661584999645129,PASS,1.0,110
260,1.0,AB-0,nerc_008_nerc_2021_california_solar_pv_disturbances,1.558150900003966,0.7434749000240117,3.798153877258301,0.20357874369691756,series_solar_pv,0.6666666666666666,0.1534603811434303,0.03413654618473896,0.07221664994984954,6,0.8146759999799542,PASS,1.0,260
258,0.9923076923076923,AB-1,nerc_008_nerc_2021_california_solar_pv_disturbances,1.566765400057193,0.7434749000240117,3.818606376647949,0.2914957352816373,series_solar_pv,0.6666666666666666,0.1533066132264529,0.025075225677031094,0.06613226452905811,6,0.8232905000331812,PASS,1.0,260
260,1.0,AB-2,nerc_008_nerc_2021_california_solar_pv_disturbances,1.6916908000712283,0.7434749000240117,3.9805517196655273,0.21372984940280798,series_solar_pv,1.0,0.15523284927391084,0.034085213032581455,0.07110665998998497,7,0.9482159000472166,PASS,1.0,260
260,1.0,AB-3,nerc_008_nerc_2021_california_solar_pv_disturbances,1.5365760000422597,0.7434749000240117,3.7581911087036133,0.19173621154500314,series_solar_pv,1.0,0.13962832747363135,0.032176973353443945,0.06830738322451028,8,0.793101100018248,PASS,1.0,260
260,1.0,AB-4,nerc_008_nerc_2021_california_solar_pv_disturbances,1.5482190000475384,0.7434749000240117,3.86942195892334,0.07321624009849861,series_solar_pv,1.0,0.17208604302151076,0.0470706059088633,0.07803901950975488,6,0.8047441000235267,PASS,1.0,260
260,1.0,AB-5,nerc_008_nerc_2021_california_solar_pv_disturbances,1.6601642000605352,0.7434749000240117,3.890974998474121,0.06598423181418409,series_solar_pv,1.0,0.176088044022011,0.04606910365548323,0.07603801900950476,7,0.9166893000365235,PASS,1.0,260
259,0.9961538461538462,AB-6,nerc_008_nerc_2021_california_solar_pv_disturbances,1.5345992000075057,0.7434749000240117,3.716153144836426,0.06767935926924086,series_solar_pv,1.0,0.15995975855130784,0.045317220543806644,0.07545271629778671,7,0.791124299983494,PASS,1.0,260
260,1.0,RP-00,nerc_008_nerc_2021_california_solar_pv_disturbances,1.6221862000529654,0.7434749000240117,3.7183752059936523,0.08035981374509277,series_solar_pv,0.6666666666666666,0.15593561368209255,0.04028197381671702,0.06740442655935615,6,0.8787113000289537,PASS,1.0,260
259,0.9961538461538462,RP-10,nerc_008_nerc_2021_california_solar_pv_disturbances,1.5260972000542097,0.7434749000240117,3.7154054641723633,0.06767935926924086,series_solar_pv,1.0,0.15995975855130784,0.045317220543806644,0.07545271629778671,7,0.782622300030198,PASS,1.0,260
260,1.0,RP-01,nerc_008_nerc_2021_california_solar_pv_disturbances,1.6440284000127576,0.7434749000240117,3.8365554809570312,0.06248364810245458,series_solar_pv,0.6666666666666666,0.16825237856785177,0.0431077694235589,0.0771156735102654,5,0.9005534999887459,PASS,1.0,260
260,1.0,RP-11,nerc_008_nerc_2021_california_solar_pv_disturbances,1.6547867000335827,0.7434749000240117,3.8637990951538086,0.06598423181418409,series_solar_pv,1.0,0.176088044022011,0.04606910365548323,0.07603801900950476,7,0.911311800009571,PASS,1.0,260
257,0.9884615384615385,G-U,nerc_008_nerc_2021_california_solar_pv_disturbances,1.693960300006438,0.9138847999856807,3.7172060012817383,0.06956180235915009,series_solar_pv,1.0,0.16096579476861167,0.03625377643504532,0.07243460764587525,6,0.7800755000207573,PASS,1.0,260
259,0.9961538461538462,G-T,nerc_008_nerc_2021_california_solar_pv_disturbances,1.5348826000117697,0.7434749000240117,3.715458869934082,0.06767935926924086,series_solar_pv,1.0,0.15995975855130784,0.045317220543806644,0.07545271629778671,7,0.791407699987758,PASS,1.0,260
108,0.9818181818181818,AB-0,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5748395000118762,0.09521210001548752,2.333205223083496,0.27762762762762766,series_solar_pv,0.3333333333333333,0.08408408408408409,0.0395019321597252,0.053196053196053195,3,0.4796273999963887,PASS,0.3333333333333333,110
106,0.9636363636363636,AB-1,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5177150000235997,0.09521210001548752,2.2016286849975586,0.5142857142857142,series_solar_pv,0.3333333333333333,0.08419243986254296,0.03267411865864145,0.053264604810996555,2,0.4225029000081122,PASS,1.0,110
106,0.9636363636363636,AB-2,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5110432999790646,0.09521210001548752,2.1888017654418945,0.032053526276889566,series_solar_pv,1.0,0.08079071766222605,0.03870967741935485,0.055006446067898576,3,0.4158311999635771,PASS,1.0,110
106,0.9636363636363636,AB-3,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5028079999610782,0.09521210001548752,2.154111862182617,0.14285714285714285,series_solar_pv,0.6666666666666666,0.08516129032258064,0.04132587171760655,0.04817204301075268,2,0.40759589994559065,PASS,1.0,110
110,1.0,AB-4,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5263764000264928,0.09521210001548752,2.2719955444335938,0.0931547619047619,series_solar_pv,0.6666666666666666,0.08404802744425387,0.0351931330472103,0.05403087478559176,3,0.43116430001100525,PASS,1.0,110
110,1.0,AB-5,nerc_014_april_may_2018_solar_pv_disturbance_report,0.527419300051406,0.09521210001548752,2.2711105346679688,0.0931547619047619,series_solar_pv,0.6666666666666666,0.08404802744425387,0.0351931330472103,0.05403087478559176,3,0.4322072000359185,PASS,1.0,110
106,0.9636363636363636,AB-6,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5044944999972358,0.09521210001548752,2.153738021850586,0.14285714285714285,series_solar_pv,0.6666666666666666,0.08516129032258064,0.04132587171760655,0.04817204301075268,2,0.4092823999817483,PASS,1.0,110
110,1.0,RP-00,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5291999999899417,0.09521210001548752,2.254365921020508,0.09330035211505579,series_solar_pv,0.6666666666666666,0.08236808236808238,0.030055817947617004,0.05148005148005148,3,0.4339878999744542,PASS,1.0,110
106,0.9636363636363636,RP-10,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5033924999879673,0.09521210001548752,2.153738021850586,0.14285714285714285,series_solar_pv,0.6666666666666666,0.08516129032258064,0.04132587171760655,0.04817204301075268,2,0.4081803999724798,PASS,1.0,110
105,0.9545454545454546,RP-01,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5149034000351094,0.09521210001548752,2.167509078979492,0.06843434343434344,series_solar_pv,0.6666666666666666,0.07996560619088564,0.03442340791738382,0.05073086844368014,3,0.41969130001962185,PASS,1.0,110
110,1.0,RP-11,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5281131000374444,0.09521210001548752,2.27105712890625,0.0931547619047619,series_solar_pv,0.6666666666666666,0.08404802744425387,0.0351931330472103,0.05403087478559176,3,0.43290100002195686,PASS,1.0,110
106,0.9636363636363636,G-U,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5555050000548363,0.14737880002940074,2.153738021850586,0.14285714285714285,series_solar_pv,0.6666666666666666,0.08516129032258064,0.04132587171760655,0.04817204301075268,2,0.40812620002543554,PASS,1.0,110
106,0.9636363636363636,G-T,nerc_014_april_may_2018_solar_pv_disturbance_report,0.5019554999889806,0.09521210001548752,2.1535778045654297,0.14285714285714285,series_solar_pv,0.6666666666666666,0.08516129032258064,0.04132587171760655,0.04817204301075268,2,0.40674339997349307,PASS,1.0,110
258,0.9923076923076923,AB-0,nerc_014_april_may_2018_solar_pv_disturbance_report,1.0335624000290409,0.09521210001548752,4.880344390869141,0.16815013017313357,series_solar_pv,0.3333333333333333,0.18511066398390344,0.07813129279097865,0.09255533199195172,7,0.9383503000135534,PASS,0.42857142857142855,260
260,1.0,AB-1,nerc_014_april_may_2018_solar_pv_disturbance_report,1.0507556000375189,0.09521210001548752,4.962854385375977,0.13991226934489823,series_solar_pv,0.6666666666666666,0.19036144578313252,0.08279742765273312,0.09558232931726908,5,0.9555435000220314,PASS,0.8,260
259,0.9961538461538462,AB-2,nerc_014_april_may_2018_solar_pv_disturbance_report,1.0130516000208445,0.09521210001548752,4.862675666809082,0.05269965111475392,series_solar_pv,1.0,0.16747181964573268,0.058823529411764705,0.09420289855072464,5,0.917839500005357,PASS,1.0,260
256,0.9846153846153847,AB-3,nerc_014_april_may_2018_solar_pv_disturbance_report,0.9829584999824874,0.09521210001548752,4.809399604797363,0.0659454586432274,series_solar_pv,1.0,0.17412333736396612,0.07260992335619201,0.09351068117694478,3,0.8877463999669999,PASS,1.0,260
