paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p5,distribution_project_review,NSGA-II,baseline,1,1.68212623,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,10,0,0.00016220,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,NSGA-II,baseline,2,1.68212623,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,10,0,0.00012300,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,NSGA-II,baseline,3,1.68212623,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,10,0,0.00012150,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,NSGA-II,baseline,4,1.68212623,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,10,0,0.00012240,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,MOEA/D,baseline,1,1.66592997,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,10,0,0.00012190,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,MOEA/D,baseline,2,1.66592997,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,10,0,0.00012130,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,MOEA/D,baseline,3,1.66592997,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,10,0,0.00012020,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,MOEA/D,baseline,4,1.66592997,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,10,0,0.00014030,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,AHP-TOPSIS,baseline,1,1.76245471,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,10,0,0.00017510,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,AHP-TOPSIS,baseline,2,1.76245471,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,10,0,0.00016410,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,AHP-TOPSIS,baseline,3,1.76245471,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,10,0,0.00013030,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,AHP-TOPSIS,baseline,4,1.76245471,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,10,0,0.00012470,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Weighted Sum,baseline,1,1.68159775,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78240000,0.75800000,0.65280000,1.00000000,10,0,0.00012290,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Weighted Sum,baseline,2,1.68159775,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78240000,0.75800000,0.65280000,1.00000000,10,0,0.00012230,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Weighted Sum,baseline,3,1.68159775,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78240000,0.75800000,0.65280000,1.00000000,10,0,0.00012300,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Weighted Sum,baseline,4,1.68159775,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78240000,0.75800000,0.65280000,1.00000000,10,0,0.00013810,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Greedy BCR,baseline,1,1.64713795,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,10,0,0.00013740,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Greedy BCR,baseline,2,1.64713795,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,10,0,0.00013640,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Greedy BCR,baseline,3,1.64713795,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,10,0,0.00013730,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Greedy BCR,baseline,4,1.64713795,1.00000000,1.00000000,0.00000000,0.70452241,1.90555556,170.15216842,50.89000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,10,0,0.00013610,public_rts_simbench_nerc_project_review_v1
p5,distribution_project_review,Random Feasible,baseline,1,1.12906652,1.00000000,1.00000000,0.00000000,0.71671552,2.92765669,5.61344000,35.54500000,0.74000000,0.88000000,0.18000000,0.20800000,0.69400000,0.64360000,0.56000000,1.00000000,5,0,0.00004200,public_rts_simbench_nerc_project_review_v1
