paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p5,distribution_project_review,Random Feasible,baseline,16,0.07452695,1,0.98956308,10.31645609,7.02080468,0.21109969,6,0,0,0.00000000,0.000292,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,17,0.11016129,1,0.99490509,18.47315499,0.81646265,0.23219966,11,0,0,0.00000000,0.000256,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,18,0.10015088,1,0.99296166,16.58315892,7.34770597,0.24544403,9,0,0,0.00000000,0.000227,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,19,0.08397002,1,0.99150651,12.20645217,0.48956137,0.20147476,8,0,0,0.00000000,0.000213,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,20,0.06645241,1,0.98317447,8.27062059,7.17793084,0.17974984,6,0,0,0.00000000,0.000206,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,21,0.09134520,1,0.96530891,14.15998015,0.33243520,0.22498715,8,0,0,0.00000000,0.000208,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,22,0.14484937,1,0.94366261,27.93884279,0.67119489,0.28463019,13,0,0,0.00000000,0.000209,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,23,0.10243263,1,0.99575786,16.44716341,0.97200769,0.21509974,11,0,0,0.00000000,0.000271,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,24,0.08033473,1,0.94173169,11.67817757,7.49771709,0.20752476,8,0,0,0.00000000,0.000280,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,25,0.09160421,1,0.98341236,14.21259982,0.33559744,0.22498715,8,0,0,0.00000000,0.000236,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,26,0.09878161,1,0.98255958,16.23859140,0.18005240,0.24849953,8,0,0,0.00000000,0.000227,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,27,0.10981368,1,0.96956026,18.40069139,0.81488153,0.23219966,11,0,0,0.00000000,0.000221,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,28,0.10540602,1,0.98170681,18.26458298,0.02450736,0.27201191,8,0,0,0.00000000,0.000211,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Random Feasible,baseline,29,0.06645241,1,0.98317447,8.27062059,7.17793084,0.17974984,6,0,0,0.00000000,0.000255,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,0,0.16550634,39,0.89303502,29.43655978,7.52380557,0.30282242,13,0,320,1.00000000,0.041071,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,1,0.16074953,40,0.99149400,26.57712131,0.19428248,0.30059931,11,0,320,1.00000000,0.040199,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,2,0.16521068,39,0.88348572,27.06600068,0.51169705,0.29396604,12,0,320,0.94594595,0.040220,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,3,0.16113023,39,0.88348572,27.06600068,0.51169705,0.29396604,12,0,320,0.97368421,0.040764,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,4,0.16510707,39,0.94195707,31.99082595,0.36010480,0.31356851,13,0,320,0.86842105,0.040996,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,5,0.16556632,38,0.83480155,30.45371374,0.83306441,0.29352082,14,0,320,0.88888889,0.041576,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,6,0.16529625,39,0.82969743,28.23899408,0.19507304,0.32209923,11,0,320,1.00000000,0.039801,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,7,0.15841794,39,0.95491745,26.25741873,7.99439349,0.26664953,14,0,320,0.88888889,0.040351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,8,0.16619137,39,0.83480155,30.45371374,0.83306441,0.29352082,14,0,320,0.94444444,0.041133,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,9,0.16244610,39,0.88348572,27.06600068,0.51169705,0.29396604,12,0,320,0.92105263,0.039351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,10,0.16506657,39,0.94195707,31.99082595,0.36010480,0.31356851,13,0,320,0.83783784,0.041629,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,11,0.16587909,39,0.89497845,31.32655585,0.99256225,0.28545943,15,0,320,0.91666667,0.041137,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,12,0.16549233,39,0.83480155,30.45371374,0.83306441,0.29352082,14,0,320,1.00000000,0.039562,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,13,0.16483734,39,0.95321191,30.30940188,7.68330341,0.29352082,14,0,320,1.00000000,0.041175,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,14,0.16600086,38,0.83480155,30.45371374,0.83306441,0.29352082,14,0,320,0.92307692,0.041200,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,15,0.16537370,39,0.97764190,30.76521288,0.67356657,0.29006368,14,0,320,0.91891892,0.039060,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,16,0.16444418,39,0.95321191,30.30940188,7.68330341,0.29352082,14,0,320,0.97297297,0.040948,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,17,0.15582625,38,0.91917055,25.84038761,0.82515881,0.27016103,13,0,320,0.90909091,0.040598,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,18,0.16470576,39,0.95321191,30.30940188,7.68330341,0.29352082,14,0,320,0.91428571,0.040391,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,19,0.16607019,40,0.83480155,30.45371374,0.83306441,0.29352082,14,0,320,0.89189189,0.041429,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,20,0.16577944,39,0.83309601,34.50569690,0.52197433,0.32039212,14,0,320,0.94117647,0.039889,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,21,0.16621096,39,0.95235914,32.33539346,7.52775837,0.30695647,14,0,320,0.92307692,0.040149,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,22,0.16657984,39,0.94366261,27.93884279,0.67119489,0.28463019,13,0,320,0.86842105,0.040210,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,23,0.16598417,38,0.88263294,29.09199226,0.35615200,0.30964096,12,0,320,0.97297297,0.040898,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,24,0.16654725,39,0.77462466,29.58087164,0.67356657,0.30282242,13,0,320,1.00000000,0.040382,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,25,0.16586719,39,0.97764190,30.76521288,0.67356657,0.29006368,14,0,320,1.00000000,0.041538,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,26,0.16491333,39,0.89303502,29.43655978,7.52380557,0.30282242,13,0,320,0.86111111,0.041072,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,27,0.16708531,40,0.97849467,28.73922130,0.82911161,0.27662803,14,0,320,0.97297297,0.040289,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,28,0.16481366,39,0.89497845,31.32655585,0.99256225,0.28545943,15,0,320,0.94594595,0.041146,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoFeasibilityRepair,ablation,29,0.16614138,38,0.94280984,29.96483437,0.51564985,0.29909935,13,0,320,0.94594595,0.040995,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,0,0.16474446,37,0.77291912,33.63285479,0.36247648,0.33176074,13,846,846,1.00000000,0.046715,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,1,0.16534533,39,0.77377189,31.60686321,0.51802153,0.31729158,13,957,957,1.00000000,0.051004,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,2,0.16606133,39,0.89240850,29.32791255,7.45880557,0.30282242,13,909,909,1.00000000,0.052110,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,3,0.16634350,38,0.95321191,30.30940188,7.68330341,0.29352082,14,955,955,1.00000000,0.046444,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,4,0.16574484,38,0.88263294,29.09199226,0.35615200,0.30964096,12,765,765,1.00000000,0.045809,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,5,0.16544217,38,0.89412568,33.35254743,0.83701721,0.29799937,15,770,770,0.97222222,0.059753,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,6,0.16596811,38,0.97764190,30.76521288,0.67356657,0.29006368,14,995,995,1.00000000,0.045561,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,7,0.16553761,39,0.95087985,34.25273782,7.30721333,0.32039212,14,1171,1171,1.00000000,0.045139,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,8,0.16509263,39,0.95406468,28.28341031,7.83884845,0.28008518,14,885,885,1.00000000,0.043325,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,9,0.16466967,37,0.95430257,34.22538954,0.99651505,0.29016191,16,965,965,1.00000000,0.043319,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,10,0.16543336,38,0.89497845,31.32655585,0.99256225,0.28545943,15,746,746,1.00000000,0.044660,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,11,0.16702638,38,0.89497845,31.32655585,0.99256225,0.28545943,15,822,822,1.00000000,0.043031,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,12,0.16556659,38,0.95321191,30.30940188,7.68330341,0.29352082,14,819,819,1.00000000,0.043105,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,13,0.16583748,38,0.95065359,36.38737662,7.21666828,0.33382776,14,1013,1013,1.00000000,0.043384,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,14,0.16602556,38,0.95321191,30.30940188,7.68330341,0.29352082,14,883,883,1.00000000,0.043497,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,15,0.16666435,38,0.95344980,36.25138112,0.84097001,0.30191810,16,988,988,1.00000000,0.044369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,16,0.16619195,38,0.95430257,34.22538954,0.99651505,0.29016191,16,903,903,1.00000000,0.043856,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,17,0.16571224,38,0.95430257,34.22538954,0.99651505,0.29016191,16,824,824,1.00000000,0.043398,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,18,0.16644938,38,0.95430257,34.22538954,0.99651505,0.29016191,16,985,985,1.00000000,0.042688,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,19,0.16456970,38,0.95344980,36.25138112,0.84097001,0.30191810,16,880,880,1.00000000,0.043807,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,20,0.16704804,39,0.89303502,29.43655978,7.52380557,0.30282242,13,895,895,1.00000000,0.044799,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,21,0.16554808,38,0.95259702,38.27737270,0.68542497,0.31367429,16,919,919,1.00000000,0.050180,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,22,0.16606585,38,0.95406468,28.28341031,7.83884845,0.28008518,14,744,744,1.00000000,0.043512,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,23,0.16548766,39,0.95173262,32.22674624,7.46275837,0.30695647,14,892,892,1.00000000,0.043676,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,24,0.16644875,38,0.89412568,33.35254743,0.83701721,0.29799937,15,953,953,1.00000000,0.043568,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,25,0.16455300,38,0.94195707,31.99082595,0.36010480,0.31356851,13,867,867,0.97297297,0.044107,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,26,0.16465415,37,0.83394878,32.47970532,0.67751937,0.30695647,14,950,950,1.00000000,0.043894,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,27,0.16564801,38,0.95150636,34.36138504,7.37221333,0.32039212,14,943,943,1.00000000,0.044176,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,28,0.16573076,39,0.94280984,29.96483437,0.51564985,0.29909935,13,887,887,1.00000000,0.043001,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoPreferenceRanking,ablation,29,0.16418832,39,0.89327290,35.37853901,0.68147217,0.31053931,15,790,790,1.00000000,0.045214,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,0,0.08319555,38,0.96675243,10.46006886,14.12345825,0.21251402,7,688,1008,1.00000000,0.040504,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,1,0.08936274,36,0.97995070,10.66864087,14.91541354,0.18656991,10,652,972,1.00000000,0.039889,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,2,0.08250546,38,0.83711035,10.35714173,15.07491138,0.19140991,10,762,1082,1.00000000,0.041809,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,3,0.07795858,38,0.65572690,9.76460698,14.44087281,0.22634259,7,611,931,0.96551724,0.039938,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,4,0.08844620,35,0.89728725,11.22998384,15.23440922,0.18969991,11,648,968,1.00000000,0.041537,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,5,0.08823127,33,0.77608069,11.51029120,14.75986849,0.21439979,9,586,906,1.00000000,0.041034,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,6,0.07843275,37,0.94828034,5.82759790,0.16424120,0.13388000,5,724,1044,1.00000000,0.040328,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,7,0.08237067,38,0.83711035,10.35714173,15.07491138,0.19140991,10,644,964,0.96551724,0.041074,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,8,0.08290629,36,0.83711035,10.35714173,15.07491138,0.19140991,10,707,1027,1.00000000,0.042008,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,9,0.08739754,37,0.89728725,11.22998384,15.23440922,0.18969991,11,683,1003,1.00000000,0.039616,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,10,0.07553921,39,0.95552172,5.84744182,0.16266008,0.13388000,5,609,929,0.93548387,0.041742,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,11,0.08259050,38,0.83711035,10.35714173,15.07491138,0.19140991,10,632,952,1.00000000,0.043531,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,12,0.10677019,36,0.89558170,15.28196700,14.92331914,0.22389974,11,675,995,1.00000000,0.040129,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,13,0.07536171,37,0.98317447,8.27062059,7.17793084,0.17974984,6,651,971,1.00000000,0.040923,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,14,0.09789419,39,0.77522792,13.53628278,14.60432345,0.23529969,9,712,1032,1.00000000,0.041676,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,15,0.08841977,37,0.77608069,11.51029120,14.75986849,0.21439979,9,691,1011,1.00000000,0.040203,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,16,0.07506352,37,0.97362517,5.90006149,0.16582232,0.13388000,5,683,1003,1.00000000,0.041357,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,17,0.10088635,39,0.95661137,14.12881753,15.23836202,0.20394984,12,724,1044,0.96969697,0.042168,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,18,0.08970471,37,0.94426586,11.89425394,14.60195177,0.20902201,9,706,1026,1.00000000,0.040604,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,19,0.08247184,37,0.83711035,10.35714173,15.07491138,0.19140991,10,694,1014,1.00000000,0.042004,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,20,0.09226006,37,0.83625758,12.38313331,14.91936634,0.21021981,10,636,956,1.00000000,0.040233,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,21,0.07028083,36,0.94597141,7.84227078,14.91304186,0.16722222,9,595,915,1.00000000,0.040492,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,22,0.09579493,36,0.89643447,13.25597542,15.07886418,0.20679983,11,674,994,1.00000000,0.040638,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,23,0.07273064,38,0.96760520,8.43407728,14.27900329,0.18564272,7,678,998,1.00000000,0.041021,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,24,0.09693457,38,0.89643447,13.25597542,15.07886418,0.20679983,11,719,1039,0.96551724,0.041377,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,25,0.07423292,37,0.96760520,8.43407728,14.27900329,0.18564272,7,721,1041,1.00000000,0.040476,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,26,0.08597949,38,0.88408897,11.02141183,14.44245393,0.21357476,8,659,979,1.00000000,0.040592,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,27,0.08801022,37,0.77608069,11.51029120,14.75986849,0.21439979,9,663,983,1.00000000,0.040447,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,28,0.08955498,36,0.91892104,11.82179034,14.60037065,0.20902201,9,762,1082,1.00000000,0.040121,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoReliabilityFeatures,ablation,29,0.07441420,38,0.94828034,5.82759790,0.16424120,0.13388000,5,616,936,1.00000000,0.042187,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,0,0.16275558,36,0.77377189,31.60686321,0.51802153,0.31729158,13,782,1102,1.00000000,0.040658,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,1,0.16521921,39,0.83480155,30.45371374,0.83306441,0.29352082,14,842,1162,1.00000000,0.040625,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,2,0.16525168,38,0.83115258,32.61570083,7.05321764,0.34502414,12,854,1174,1.00000000,0.041418,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,3,0.16306127,39,0.95065359,36.38737662,7.21666828,0.33382776,14,974,1294,1.00000000,0.041907,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,4,0.16339758,38,0.97593636,34.81719604,0.36247648,0.31693497,14,682,1002,1.00000000,0.040824,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,5,0.16270415,38,0.95259702,38.27737270,0.68542497,0.31367429,16,686,1006,1.00000000,0.041790,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,6,0.16444640,38,0.97764190,30.76521288,0.67356657,0.29006368,14,836,1156,1.00000000,0.041999,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,7,0.16458107,37,0.89412568,33.35254743,0.83701721,0.29799937,15,813,1133,1.00000000,0.042510,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,8,0.16303296,38,0.95150636,34.36138504,7.37221333,0.32039212,14,805,1125,1.00000000,0.042803,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,9,0.16313153,38,0.95065359,36.38737662,7.21666828,0.33382776,14,964,1284,1.00000000,0.046728,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,10,0.16451696,38,0.89497845,31.32655585,0.99256225,0.28545943,15,866,1186,1.00000000,0.048031,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,11,0.16309122,40,0.95344980,36.25138112,0.84097001,0.30191810,16,939,1259,1.00000000,0.040715,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,12,0.16448503,37,0.83394878,32.47970532,0.67751937,0.30695647,14,896,1216,1.00000000,0.042070,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,13,0.16444795,38,0.83480155,30.45371374,0.83306441,0.29352082,14,737,1057,1.00000000,0.043379,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,14,0.16310694,38,0.95005122,29.98467830,0.51406873,0.29909935,13,861,1181,1.00000000,0.041384,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,15,0.16490443,37,0.83309601,34.50569690,0.52197433,0.32039212,14,784,1104,1.00000000,0.041462,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,16,0.16276372,38,0.95344980,36.25138112,0.84097001,0.30191810,16,918,1238,1.00000000,0.041591,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,17,0.16406327,38,0.91746501,29.89237077,0.51406873,0.29909935,13,755,1075,1.00000000,0.042249,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,18,0.16156103,39,0.95259702,38.27737270,0.68542497,0.31367429,16,911,1231,1.00000000,0.041917,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,19,0.16431447,39,0.83309601,34.50569690,0.52197433,0.32039212,14,986,1306,1.00000000,0.041666,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,20,0.16458827,38,0.95430257,34.22538954,0.99651505,0.29016191,16,780,1100,1.00000000,0.040759,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,21,0.16461224,39,0.89412568,33.35254743,0.83701721,0.29799937,15,919,1239,1.00000000,0.042267,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,distribution_project_review,Ablation-NoRenewableFeatures,ablation,22,0.16318239,38,0.89327290,35.37853901,0.68147217,0.31053931,15,860,1180,1.00000000,0.040009,public_rts_simbench_nerc_project_review_v2_real_algorithms
